elapsedMs,gnssMode,gnssFixAccuracyM,gnssFixAgeMs,gnssSpeedMps,drVelocityEastMps,drVelocityNorthMps,linearAccelMagnitudeMps2,gyroMagnitudeRadPerSec,isStationary,rawLinearAccelMagnitudeMps2,rawGyroMagnitudeRadPerSec
999479,GNSS_AIDED,2.566,619,4.582572,0.0,0.0,3.094458438153255,1.0134700252886848,true,5.5109782330467585,1.9413504600524902
999546,GNSS_AIDED,2.566,819,4.582572,0.0,0.0,13.045359477781568,1.6404722115930026,true,25.08212882464235,2.4884769916534424
999674,GNSS_AIDED,2.566,819,4.582572,0.0,0.0,2.67651429090741,0.7831305307123722,true,15.042105622373281,0.6562616229057312
999739,GNSS_AIDED,2.566,1022,4.582572,0.0,0.0,11.821011654873216,0.9084408122477015,true,22.99563667298296,1.078862190246582
999829,GNSS_AIDED,2.566,1022,4.582572,0.0,0.0,9.354398972404468,2.2334501879357695,true,24.59991284999394,4.6280198097229
999928,GNSS_AIDED,2.54,218,4.706105,0.0,0.0,9.84609658345306,0.5808591070698236,true,20.617968358022914,0.9627925157546997
1000028,GNSS_AIDED,2.54,218,4.706105,0.0,0.0,8.462120755958514,0.3445335037696942,true,11.779924155859034,1.0564392805099487
1000128,GNSS_AIDED,2.54,418,4.706105,0.0,0.0,7.364184351749451,0.5721633761183803,true,19.91742038199268,1.1500765085220337
1000227,GNSS_AIDED,2.54,418,4.706105,0.0,0.0,1.7589087131612295,0.3503482615150144,true,4.4600042275508285,0.7568320631980896
1000327,GNSS_AIDED,2.54,619,4.706105,0.0,0.0,12.032415472167218,1.1604069079033659,true,20.481716004709284,2.0839173793792725
1000427,GNSS_AIDED,2.54,619,4.706105,0.0,0.0,7.772757269898928,0.7210610362910747,true,8.318269951685178,0.3800942301750183
1000526,GNSS_AIDED,2.54,820,4.706105,0.0,0.0,9.240196474425142,0.2723930868669258,true,13.543171618943418,0.8642145991325378
1000626,GNSS_AIDED,2.54,820,4.706105,0.0,0.0,11.65916866582348,0.9839872997544952,true,27.441942330281073,1.6699979305267334
1000729,GNSS_AIDED,2.54,1021,4.706105,0.0,0.0,2.884702601415405,0.6889963372506119,true,11.063592082430604,1.9982500076293945
1000827,GNSS_AIDED,2.54,1021,4.706105,0.0,0.0,12.529623738357612,1.697545855496158,true,20.86032083016601,2.505725383758545
1000927,GNSS_AIDED,2.533,228,4.995379,0.0,0.0,17.635723563881633,1.4761476569463101,true,39.333497627099945,3.8091020584106445
1001027,GNSS_AIDED,2.533,228,4.995379,0.0,0.0,6.167657064768485,0.8216996870653959,true,23.944910682208423,2.1414058208465576
1001128,GNSS_AIDED,2.533,429,4.995379,0.0,0.0,11.268152606325026,3.809915870766694,true,17.720117479197548,6.312405109405518
1001227,GNSS_AIDED,2.533,429,4.995379,0.0,0.0,8.651002371617423,3.86384473181754,true,13.54685239455973,3.915268898010254
1001327,GNSS_AIDED,2.533,629,4.995379,0.0,0.0,20.173753561783247,4.484548284212294,true,33.3229437340335,5.0876784324646
1001428,GNSS_AIDED,2.533,629,4.995379,0.0,0.0,12.676292328473231,4.377700738278643,true,9.737108065078447,4.417417526245117
1001529,GNSS_AIDED,2.533,829,4.995379,0.0,0.0,7.072348499038252,2.303708991257417,true,8.17264615886554,0.9846398234367371
1001629,GNSS_AIDED,2.533,829,4.995379,0.0,0.0,5.78301432432725,0.6478867185858318,true,8.6598046353586,2.4531350135803223
1001729,GNSS_AIDED,2.533,1031,4.995379,0.0,0.0,5.820358025890453,0.47969159604623485,true,7.499573175091474,0.7295306921005249
1001829,GNSS_AIDED,2.533,1031,4.995379,0.0,0.0,9.769739488161367,0.2281879982071954,true,15.509342645709472,0.3422304391860962
1001931,GNSS_AIDED,6.358,233,5.7401824,0.0,0.0,7.724753081406635,0.5144859193063903,true,8.361373026016997,0.7462640404701233
1002032,GNSS_AIDED,6.358,233,5.7401824,0.0,0.0,7.506248857896866,0.32923590088189725,true,7.586858109364849,0.23802043497562408
1002130,GNSS_AIDED,6.358,434,5.7401824,0.0,0.0,6.15536677962939,0.653121733173767,true,10.892998182303229,1.368471384048462
1002230,GNSS_AIDED,6.358,434,5.7401824,0.0,0.0,2.825346750478151,0.21106435189812223,true,9.296792799888191,0.25947824120521545
1002331,GNSS_AIDED,6.358,634,5.7401824,0.0,0.0,8.370083856619866,0.2067189761054865,true,15.809618865045639,0.4809223711490631
1002432,GNSS_AIDED,6.358,634,5.7401824,0.0,0.0,11.076195774739528,1.8266378863948218,true,15.159846501825362,3.253990650177002
1002532,GNSS_AIDED,6.358,835,5.7401824,0.0,0.0,3.7055943762119354,0.4854323226764441,true,14.688329449653134,2.2691895961761475
1002632,GNSS_AIDED,6.358,835,5.7401824,0.0,0.0,3.6426491050008396,0.2526995267179968,true,8.936785067832611,0.41692623496055603
1002732,GNSS_AIDED,6.358,1035,5.7401824,0.0,0.0,5.864760761967674,0.4691039144335874,true,8.957019717528706,0.7720395922660828
1002832,GNSS_AIDED,6.358,1035,5.7401824,0.0,0.0,3.8974381041855675,0.6688301493911835,true,6.522829834108649,0.9431864619255066
1002932,GNSS_AIDED,6.967,235,6.0382066,0.0,0.0,3.3942568495007155,0.4167358256845363,true,6.030751371665449,1.1602524518966675
1003038,GNSS_AIDED,6.967,235,6.0382066,0.0,0.0,5.064688074661323,0.4674712228569384,true,11.15805116411118,0.5213838219642639
1003136,GNSS_AIDED,6.967,436,6.0382066,0.0,0.0,3.7123240639305966,0.13018873410680531,true,9.87728283741004,0.2691100239753723
1003270,GNSS_AIDED,6.967,436,6.0382066,0.0,0.0,1.2425925751614264,0.13527253799730773,true,4.7930492540866085,0.27681973576545715
1003395,GNSS_AIDED,6.967,649,6.0382066,0.0873428309603073,-0.048807545559289164,1.0084385948501873,0.4321558326507331,false,2.67174148210292,0.7715670466423035
1003459,GNSS_AIDED,6.967,649,6.0382066,-0.17939795902084918,0.2494459128043454,3.122630841380121,0.29627108307037114,false,6.296652392217262,0.8546504378318787
1003590,GNSS_AIDED,6.967,849,6.0382066,-1.1366569423249273,0.5460359179785507,14.225232565395803,1.659060865708219,false,23.44113617869876,2.746962785720825
1003654,GNSS_AIDED,6.967,849,6.0382066,-1.9564747925652561,0.528090303689128,22.333716907345675,1.8234914500724793,false,28.998107461926256,1.9873971939086914
1003786,GNSS_AIDED,6.967,1050,6.0382066,-1.6696447379441544,-0.022611733896165595,18.34475796435818,0.7840560279068844,false,16.34020095126623,0.2084869146347046
1003852,GNSS_AIDED,6.967,1050,6.0382066,-0.8128527941945791,-0.7230673801322062,11.159008578552324,0.473530870627836,false,12.903958929602425,1.4320729970932007
1003980,GNSS_AIDED,6.315,250,6.0186467,-0.1029035501100638,-0.974455315827861,9.846945412701396,0.31596476158369713,false,12.577654992011349,0.2251812219619751
1004046,GNSS_AIDED,6.315,250,6.0186467,-0.16298853380321673,-0.17962573258632028,3.472029714137797,0.527189801555922,false,7.355117038646044,1.1916825771331787
1004177,GNSS_AIDED,6.315,454,6.0186467,-0.14866963193618038,-0.004003083341038528,2.0408461542436442,0.20866686154800773,false,1.996833050257974,0.7801982164382935
1004243,GNSS_AIDED,6.315,454,6.0186467,0.1133753299048795,-0.5347878322239362,7.014202259914793,0.40055614433319703,false,12.143438235885336,0.5860361456871033
1004372,GNSS_AIDED,6.315,655,6.0186467,0.5590377815035412,-0.7765326671843543,10.099398933460725,0.4494537910021108,false,13.492380828506889,0.5297620296478271
1004436,GNSS_AIDED,6.315,655,6.0186467,-0.023963657128275043,-0.07140835642995488,0.9106634883291411,0.41347337985182775,false,7.082420584678854,0.3933776021003723
1004568,GNSS_AIDED,6.315,855,6.0186467,0.014977125725343385,-0.2941852650901056,3.1701648091723404,0.6920113273722875,false,5.362227133717521,0.9166927933692932
1004701,GNSS_AIDED,6.315,855,6.0186467,0.2013731550272778,-0.37241729862216505,4.401428317370931,0.28252398423295594,false,5.7062705440516,0.21207621693611145
1004767,GNSS_AIDED,6.315,1060,6.0186467,-0.49721721358928755,0.3539167567962528,6.237104172556597,0.5817343262507755,false,14.079340464274066,1.2395833730697632
1004893,GNSS_AIDED,6.315,1060,6.0186467,-0.5835439923035399,0.3416054880129468,6.77197448008209,0.15726024512875558,false,7.6174394468794375,0.7192381620407104
1004958,GNSS_AIDED,6.301,258,5.784963,0.268412534861238,-0.24509481410155629,4.342868670805111,0.44883139166606434,false,12.386821420184745,0.6863942742347717
1005091,GNSS_AIDED,6.301,258,5.784963,0.27905273480912113,0.41379871850615885,5.064888301683483,0.37153725021550327,false,10.406347775164802,0.696056604385376
1005155,GNSS_AIDED,6.301,459,5.784963,0.7252566032493627,-0.8338784120852916,11.037764257916661,0.43841747084553534,false,21.215327318102393,0.9795702695846558
1005287,GNSS_AIDED,6.301,459,5.784963,0.6993300053083706,-0.36534493602217916,7.878345148760134,0.18706616057914474,false,6.773249546708388,0.2676689326763153
1005351,GNSS_AIDED,6.301,660,5.784963,0.0,0.0,1.7427457409803693,0.12830258064428435,true,3.2265140830645205,0.23537269234657288
1005481,GNSS_AIDED,6.301,660,5.784963,0.0,0.0,3.5801722398670415,0.2748325391778146,true,5.104100541344029,0.39280959963798523
1005554,GNSS_AIDED,6.301,864,5.784963,0.0,0.0,3.2200542503631557,0.2539810243478943,true,5.192808268803187,0.2577662169933319
1005676,GNSS_AIDED,6.301,864,5.784963,0.0,0.0,1.2123026199554647,0.19833369032758308,true,1.6959575312587374,0.3084756135940552
1005741,GNSS_AIDED,6.301,1065,5.784963,0.0,0.0,5.141937471744895,0.4225422454706235,true,9.545785736749526,0.7299661636352539
1005871,GNSS_AIDED,6.301,1065,5.784963,0.0,0.0,4.140935078807601,0.20694348571461235,true,11.39075770548935,0.14384321868419647
1006001,GNSS_AIDED,6.917,269,5.1168537,0.0,0.0,7.624225178502397,0.3879708234265626,true,15.536245744630188,0.5735830664634705
1006068,GNSS_AIDED,6.917,269,5.1168537,0.0,0.0,1.4450565653790128,0.6277750792465348,true,7.310059195073938,1.3692400455474854
1006199,GNSS_AIDED,6.917,469,5.1168537,0.0,0.0,4.135359688523451,0.34348217454157864,true,7.909851337932451,1.0314751863479614
1006263,GNSS_AIDED,6.917,469,5.1168537,0.0,0.0,1.979375360429268,0.20857857150398637,true,2.056330136770236,0.579535186290741
1006395,GNSS_AIDED,6.917,669,5.1168537,0.0,0.0,2.73927793672437,0.1523233376429657,true,3.6581082033445607,0.4339950680732727
1006457,GNSS_AIDED,6.917,669,5.1168537,0.0,0.0,3.9544631354876234,0.16073707806735318,true,5.480804180556204,0.40593403577804565
1006586,GNSS_AIDED,6.917,869,5.1168537,0.0,0.0,4.986627947679886,0.3236049406016205,true,8.87895384445142,0.5027675032615662
1006652,GNSS_AIDED,6.917,869,5.1168537,0.0,0.0,3.4852879951761997,0.35875808906119927,true,2.715534137504579,0.3947272300720215
1006773,GNSS_AIDED,6.917,1069,5.1168537,0.0,0.0,2.77379964039418,0.4491934329487105,true,6.549769232739705,0.5789584517478943
1006842,GNSS_AIDED,6.917,1069,5.1168537,0.0,0.0,9.26732154054989,0.5703118731535988,true,15.387584165136845,0.7334707379341125
1006947,GNSS_AIDED,2.416,270,4.430729,0.0,0.0,6.773136278438812,0.49954471166132663,true,5.709239295767856,0.4673815369606018
1007045,GNSS_AIDED,2.416,270,4.430729,0.0,0.0,5.513550241045979,0.4294981031355369,true,7.480298201432485,0.436567097902298
1007150,GNSS_AIDED,2.416,471,4.430729,0.0,0.0,2.9482803564765594,0.5059683837136143,true,9.535108396266322,1.2285550832748413
1007246,GNSS_AIDED,2.416,471,4.430729,0.0,0.0,2.2393762969500535,0.36043308915564237,true,3.8855631474069408,0.37179410457611084
1007347,GNSS_AIDED,2.416,671,4.430729,0.0,0.0,4.391400735890747,0.44687594260467256,true,6.716090517386981,0.5256677269935608
1007446,GNSS_AIDED,2.416,671,4.430729,0.0,0.0,3.0867270434557827,0.3758994122833093,true,3.991961471662776,0.8725167512893677
1007550,GNSS_AIDED,2.416,872,4.430729,0.0,0.0,4.936436592747391,0.34449660980604613,true,8.930181587095895,0.9008211493492126
1007646,GNSS_AIDED,2.416,872,4.430729,0.0,0.0,8.101247850975929,0.8283024518667784,true,15.54345821816553,1.7556090354919434
1007747,GNSS_AIDED,2.416,1072,4.430729,0.0,0.0,4.054054733394472,0.6813219538638873,true,13.673732486935258,1.7576826810836792
1007845,GNSS_AIDED,2.416,1072,4.430729,0.0,0.0,11.665811092913414,0.90049146953912,true,24.081966126624483,1.9160361289978027
1007946,GNSS_AIDED,2.4,273,3.976744,0.0,0.0,3.121133977261475,0.5593286452405817,true,12.777208800707584,1.6169395446777344
1008046,GNSS_AIDED,2.4,273,3.976744,0.0,0.0,2.1705239080931444,0.2585531941552523,true,6.133195141297329,0.878976047039032
1008151,GNSS_AIDED,2.4,474,3.976744,0.0,0.0,9.583838148580336,0.4365488723384223,true,18.546818186952446,0.9768986701965332
1008247,GNSS_AIDED,2.4,474,3.976744,0.0,0.0,1.246225703506071,0.27835779422354534,true,9.658230648358549,0.8279377222061157
1008346,GNSS_AIDED,2.4,678,3.976744,0.0,0.0,4.198381467979528,0.10226994339394879,true,8.171285897915693,0.36081910133361816
1008447,GNSS_AIDED,2.4,678,3.976744,0.0,0.0,1.6767747391820456,0.28069824278572425,true,0.6830459338219472,0.4769551753997803
1008547,GNSS_AIDED,2.4,878,3.976744,0.0,0.0,2.7868844964933226,0.1390099835630913,true,4.434279940773279,0.34043604135513306
1008649,GNSS_AIDED,2.4,878,3.976744,0.0,0.0,4.737394903600171,0.2872444591986941,true,6.31915714590747,0.4644886255264282
1008748,GNSS_AIDED,2.4,1079,3.976744,0.0,0.0,1.494669821379393,0.3017645000989789,true,4.564035920692748,0.48786041140556335
1008848,GNSS_AIDED,2.4,1079,3.976744,0.0,0.0,1.437457079701454,0.4308088346671464,true,2.9407391097877515,0.5506263971328735
1008948,GNSS_AIDED,2.4,275,4.3159456,0.0,0.0,1.4635350159924947,0.5810441811109396,true,1.6989988236632094,0.7797819375991821
1009048,GNSS_AIDED,2.4,275,4.3159456,0.0,0.0,4.23584673967961,0.46669045220985766,true,6.91384247528811,0.47975388169288635
1009158,GNSS_AIDED,2.4,476,4.3159456,0.0,0.0,9.30065679630138,0.5757591245026076,true,15.464814273599366,0.7963135242462158
1009249,GNSS_AIDED,2.4,476,4.3159456,0.0,0.0,5.012995628818502,0.6833359953740707,true,15.779075145321901,1.136352300643921
1009349,GNSS_AIDED,2.4,676,4.3159456,0.0,0.0,8.630237583464451,0.5549014108543595,true,16.73854168617679,1.4270579814910889
1009453,GNSS_AIDED,2.4,676,4.3159456,0.0,0.0,4.857407625953089,0.3762602744067047,true,3.431120972367321,0.6705718636512756
1009558,GNSS_AIDED,2.4,876,4.3159456,0.0,0.0,10.379272227271372,0.3597914471464909,true,14.785126001037787,0.49295997619628906
1009654,GNSS_AIDED,2.4,876,4.3159456,0.0,0.0,9.187077524071128,0.32650474205603497,true,8.26763560068411,0.4319952726364136
1009757,GNSS_AIDED,2.4,1077,4.3159456,0.0,0.0,8.849571075698766,0.2092789571161262,true,8.61074855118183,0.14809700846672058
1009852,GNSS_AIDED,2.4,1077,4.3159456,0.0,0.0,5.017163606745572,0.25361446373093577,true,8.381432872674052,0.33020874857902527
1009956,GNSS_AIDED,2.4,283,4.616544,0.0,0.0,6.755210116083088,0.5585284704883815,true,8.738114600960888,0.828705370426178
1010052,GNSS_AIDED,2.4,283,4.616544,0.0,0.0,1.6473565454857126,0.2544584753846882,true,3.1379943341343712,0.4782376289367676
1010157,GNSS_AIDED,2.4,484,4.616544,0.0,0.0,14.798944270935971,0.5623404687825556,true,25.250271680150522,0.943169116973877
1010252,GNSS_AIDED,2.4,484,4.616544,0.0,0.0,8.866377221277741,0.5379559614873056,true,4.953715678780231,1.3269695043563843
1010355,GNSS_AIDED,2.4,684,4.616544,0.0,0.0,10.540133771677334,0.698777500094767,true,12.890553877354028,1.6353397369384766
1010452,GNSS_AIDED,2.4,684,4.616544,0.0,0.0,4.836397028504969,0.29706866623518424,true,8.0214206305602,1.0542384386062622
1010553,GNSS_AIDED,2.4,887,4.616544,0.0,0.0,9.158641012953817,0.8193955834959529,true,17.265491077688697,1.259584665298462
1010655,GNSS_AIDED,2.4,887,4.616544,0.0,0.0,2.0317285949567356,0.6024662620697857,true,6.02449333620354,0.49304136633872986
1010754,GNSS_AIDED,2.4,1088,4.616544,0.0,0.0,6.525023933026082,0.8656965803880967,true,10.611317168462739,2.003671884536743
1010853,GNSS_AIDED,2.4,1088,4.616544,0.0,0.0,0.7308646805738062,0.35607938712118264,true,5.20297017528652,0.13572204113006592
1010955,GNSS_AIDED,2.4,288,4.712282,0.0,0.0,8.095578998604182,0.23471773462581044,true,14.541770421224957,0.15050579607486725
1011054,GNSS_AIDED,2.4,288,4.712282,0.0,0.0,9.088616822934751,0.98295525998013,true,22.68957775990591,1.947485327720642
1011154,GNSS_AIDED,2.4,489,4.712282,0.0,0.0,2.9057288732032975,0.45991126539739763,true,5.521278935852414,1.5418143272399902
1011254,GNSS_AIDED,2.4,489,4.712282,0.0,0.0,2.6682700879097814,0.36436998434107454,true,6.437036291490241,0.6514309644699097
1011354,GNSS_AIDED,2.4,689,4.712282,0.0,0.0,3.0084336128958227,0.4414768098753116,true,3.342612919428659,0.5505326986312866
1011456,GNSS_AIDED,2.4,689,4.712282,0.0,0.0,3.02470957151926,0.4916947635111543,true,4.9342392223402305,0.649112343788147
1011555,GNSS_AIDED,2.4,889,4.712282,0.0,0.0,6.700786952080848,0.41728127957957956,true,10.346425712187502,0.44572946429252625
1011655,GNSS_AIDED,2.4,889,4.712282,0.0,0.0,7.825167852879767,0.47526121941481375,true,9.070079264871126,0.5513982772827148
1011756,GNSS_AIDED,2.4,1090,4.712282,0.0,0.0,8.158049929136387,0.5273331949132872,true,10.762228344121786,1.133601427078247
1011857,GNSS_AIDED,2.4,1090,4.712282,0.0,0.0,7.286332924620717,0.15525220725661676,true,10.424402132896665,0.4424920976161957
1011957,GNSS_AIDED,2.38,288,4.9016995,0.0,0.0,9.317468688051,0.3368130148081619,true,11.500293706756214,0.517732560634613
1012057,GNSS_AIDED,2.38,288,4.9016995,0.0,0.0,2.8659605236295924,0.6328997497900434,true,5.122362035706398,0.9249879717826843
1012156,GNSS_AIDED,2.38,488,4.9016995,0.0,0.0,9.176640518232402,0.5612676391227746,true,15.98672083956588,0.6167399883270264
1012257,GNSS_AIDED,2.38,488,4.9016995,0.0,0.0,7.886951290461378,0.23970644359209037,true,9.852462367128602,0.10344423353672028
1012358,GNSS_AIDED,2.38,688,4.9016995,0.0,0.0,13.316186889743761,0.8025537019813908,true,18.893390591734498,1.282324194908142
1012458,GNSS_AIDED,2.38,688,4.9016995,0.0,0.0,12.684227089961464,0.5562972355605049,true,16.725036447165273,0.6787004470825195
1012567,GNSS_AIDED,2.38,888,4.9016995,0.0,0.0,13.423539396062521,0.9425349225608642,true,15.465968518839322,1.5601763725280762
1012659,GNSS_AIDED,2.38,888,4.9016995,0.0,0.0,6.056065170510815,0.4653691887464367,true,5.181589706444643,0.3033750653266907
1012767,GNSS_AIDED,2.38,1089,4.9016995,0.0,0.0,3.2920955237164122,0.2538976075344974,true,5.032105540328697,0.22043457627296448
1012920,GNSS_AIDED,2.38,1089,4.9016995,0.0,0.0,5.599687250396908,0.4387741031179007,true,8.830251585465893,0.6156045198440552
1012986,GNSS_AIDED,2.701,291,4.442251,0.0,0.0,6.394779178288064,0.5371649841489231,true,7.123635925232887,0.8911564946174622
1013115,GNSS_AIDED,2.701,291,4.442251,0.0,0.0,7.172306862432841,0.8397367967772685,true,17.226902950559353,1.5009883642196655
1013179,GNSS_AIDED,2.701,492,4.442251,0.0,0.0,1.2487166336106288,0.643402929141399,true,5.7691628347428985,1.0935850143432617
1013312,GNSS_AIDED,2.701,492,4.442251,0.0,0.0,4.457605829347266,0.7158109511815643,true,8.895723685989596,0.9521886110305786
1013378,GNSS_AIDED,2.701,693,4.442251,0.0,0.0,5.979285679998342,0.5660976465848423,true,11.836838290680365,1.2869278192520142
1013511,GNSS_AIDED,2.701,693,4.442251,0.0,0.0,9.153595858778875,1.0709199992588452,true,20.869290601174185,2.246812343597412
1013571,GNSS_AIDED,2.701,897,4.442251,0.0,0.0,5.592737810165666,0.2556527225713847,true,5.622552923398365,0.5029911994934082
1013701,GNSS_AIDED,2.701,897,4.442251,0.0,0.0,4.194266497930738,0.5796867182474309,true,8.08822299852571,1.173959732055664
1013769,GNSS_AIDED,2.701,1099,4.442251,0.0,0.0,5.159788212207364,0.14634486830951304,true,6.385212655359173,0.5713074207305908
1013897,GNSS_AIDED,2.701,1099,4.442251,0.0,0.0,9.486310366030214,0.6827302666249181,true,20.378535183207507,1.1440081596374512
1013963,GNSS_AIDED,2.701,1099,4.442251,0.0,0.0,13.866790248190377,0.6586770976027294,true,17.634088569923122,1.4454067945480347
1014093,GNSS_AIDED,2.644,299,5.712897,0.0,0.0,5.608593284012577,0.48222433061555,true,20.685162673515535,0.5018675327301025
1014227,GNSS_AIDED,2.644,499,5.712897,0.0,0.0,13.335717708066477,0.7040532201228299,true,19.674584946423998,0.968742311000824
1014292,GNSS_AIDED,2.644,499,5.712897,0.0,0.0,5.790557115820852,0.7396413027724152,true,20.52152336247993,1.8707362413406372
1014418,GNSS_AIDED,2.644,700,5.712897,0.0,0.0,10.85099243957517,0.653726968556852,true,23.858516238317954,1.7492079734802246
1014486,GNSS_AIDED,2.644,700,5.712897,0.0,0.0,6.416267166178074,0.41736610257702556,true,3.1591374021541205,1.1635195016860962
1014613,GNSS_AIDED,2.644,901,5.712897,0.0,0.0,10.462507240917798,0.6673855328032686,true,23.676188106454774,0.9128699898719788
1014680,GNSS_AIDED,2.644,901,5.712897,0.0,0.0,5.178559322430705,0.1809529611719423,true,11.744268660643696,0.4914447069168091
1014810,GNSS_AIDED,2.644,1101,5.712897,0.0,0.0,19.99089423968333,0.2058407493096451,true,36.36826751395334,0.28521034121513367
1014876,GNSS_AIDED,2.644,1101,5.712897,0.0,0.0,33.103112362460166,3.0296839684543775,true,43.65394745639513,5.49680757522583
1015008,GNSS_AIDED,2.668,301,6.887437,0.0,0.0,3.5894328250096166,2.910719955057437,true,24.40786681333647,6.9107818603515625
1015074,GNSS_AIDED,2.668,301,6.887437,0.0,0.0,9.034796897407373,8.651643448007091,true,16.661825367004266,13.529485702514648
1015201,GNSS_AIDED,2.668,501,6.887437,0.0,0.0,4.869614801282169,5.684450861445602,true,8.342569930033855,3.4688408374786377
1015266,GNSS_AIDED,2.668,501,6.887437,0.0,0.0,16.53893955552253,1.1666118327841926,true,32.56983444761067,5.205164432525635
1015396,GNSS_AIDED,2.668,702,6.887437,0.0,0.0,6.030657632947229,1.0034237850440593,true,20.91279389891549,1.0747573375701904
1015527,GNSS_AIDED,2.668,702,6.887437,0.0,0.0,3.94550287748664,0.46010788269035147,true,10.597962130098143,0.07899324595928192
1015591,GNSS_AIDED,2.668,902,6.887437,0.0,0.0,6.1753629669542365,0.25378731959170897,true,13.668200596590275,0.4900825619697571
1015723,GNSS_AIDED,2.668,902,6.887437,0.0,0.0,9.985028178579373,1.273513584876745,true,14.560684396957472,2.474884271621704
1015788,GNSS_AIDED,2.668,1102,6.887437,0.0,0.0,3.1559692683098746,1.1023654850403006,true,9.676300772791077,2.9776322841644287
1015921,GNSS_AIDED,2.668,1102,6.887437,0.0,0.0,13.258845125206731,1.0080418250760732,true,23.63430276215052,2.6737406253814697
1015982,GNSS_AIDED,2.651,306,7.8270893,0.0,0.0,6.6143868644084645,0.6356490529174406,true,21.699996126578075,1.9181911945343018
1016112,GNSS_AIDED,2.651,306,7.8270893,0.0,0.0,4.380175992487242,0.38930039545908385,true,12.657817540336927,1.135897159576416
1016180,GNSS_AIDED,2.651,506,7.8270893,0.0,0.0,4.304501830407482,0.10672584011853872,true,6.279326550464592,0.45327308773994446
1016308,GNSS_AIDED,2.651,506,7.8270893,0.0,0.0,8.997960435060989,0.6188339648070184,true,17.160416196790916,1.0375761985778809
1016373,GNSS_AIDED,2.651,707,7.8270893,0.0,0.0,6.9791711409601085,0.10801062745194805,true,5.935135399157057,0.40991654992103577
1016506,GNSS_AIDED,2.651,707,7.8270893,0.0,0.0,8.811297634516134,1.1397923710954652,true,20.520192343663915,2.0904669761657715
1016570,GNSS_AIDED,2.651,707,7.8270893,0.0,0.0,8.637099606116815,0.4458894576230312,true,22.459138332025024,1.698318362236023
1016702,GNSS_AIDED,2.651,907,7.8270893,0.0,0.0,13.337543627619167,1.870873785169821,true,17.214922527220633,3.009756088256836
1016829,GNSS_AIDED,2.587,109,8.384004,0.0,0.0,3.4552493165483993,0.9163172156305625,true,13.873136259166753,3.04911208152771
1016894,GNSS_AIDED,2.587,109,8.384004,0.0,0.0,16.00852737617586,0.7386465787190531,true,30.11601905379333,1.9545847177505493
1017026,GNSS_AIDED,2.587,309,8.384004,0.0,0.0,9.360873554825583,0.2894601674627584,true,9.581254268963688,0.35263827443122864
1017090,GNSS_AIDED,2.587,309,8.384004,0.0,0.0,8.597793448251178,0.20613114271162555,true,9.216110395944503,0.17849670350551605
1017220,GNSS_AIDED,2.587,509,8.384004,0.0,0.0,4.791127395595056,0.18243661608639952,true,6.306749167907895,0.237139031291008
1017285,GNSS_AIDED,2.587,509,8.384004,0.0,0.0,5.5821822221099415,0.5841775983116074,true,11.041323157110957,0.9562783241271973
1017417,GNSS_AIDED,2.587,710,8.384004,0.0,0.0,3.8435876437990144,0.3769910755147518,true,3.957096582019934,0.2635277807712555
1017483,GNSS_AIDED,2.587,710,8.384004,0.0,0.0,1.0260167392810067,0.18672158778354894,true,2.7245175750536506,0.6191308498382568
1017612,GNSS_AIDED,2.587,910,8.384004,0.0,0.0,2.833209427766101,0.15069914752717278,true,4.423525979804054,0.3852598965167999
1017676,GNSS_AIDED,2.587,910,8.384004,0.0,0.0,10.213117326230428,0.15709574315090571,true,17.57385266110225,0.26602187752723694
1017806,GNSS_AIDED,2.283,110,8.457401,0.0,0.0,5.309818893439261,0.6530724417947952,true,3.632395207553055,1.1347647905349731
1017873,GNSS_AIDED,2.283,110,8.457401,0.0,0.0,4.231438710611375,0.3012013080494884,true,3.673852019305875,0.14435294270515442
1018004,GNSS_AIDED,2.283,310,8.457401,0.0,0.0,3.0408413571460757,0.41251772750206267,true,7.0590999868358395,0.5342792868614197
1018132,GNSS_AIDED,2.283,310,8.457401,0.0,0.0,3.3180358933343235,0.20021095108978368,true,6.8941548655959295,0.5136769413948059
1018198,GNSS_AIDED,2.283,511,8.457401,0.0,0.0,7.064419007875129,0.19152216154289145,true,11.593300660877837,0.377157986164093
1018331,GNSS_AIDED,2.283,511,8.457401,0.0,0.0,3.0042126390991832,0.23986889443689138,true,9.071099870680973,0.2854253053665161
1018393,GNSS_AIDED,2.283,711,8.457401,0.0,0.0,2.931044793039773,0.2776291027728749,true,4.118009202361859,0.49814507365226746
1018551,GNSS_AIDED,2.283,711,8.457401,0.0,0.0,4.193835331283444,0.2851615275580629,true,9.380303717283866,0.6520084738731384
1018590,GNSS_AIDED,2.283,912,8.457401,0.0,0.0,6.942411216975319,0.1510405659562495,true,9.140082254126455,0.3980543613433838
1018723,GNSS_AIDED,2.283,912,8.457401,0.0,0.0,12.777179600890102,0.24320620135871496,true,17.4761225260576,0.3978564441204071
1018791,GNSS_AIDED,2.283,1117,8.457401,0.0,0.0,8.045376914269633,0.20929020053186387,true,4.968440179624704,0.19565743207931519
1018915,GNSS_AIDED,2.283,1117,8.457401,0.0,0.0,11.35507914490755,0.6578598956139312,true,14.797486404789085,1.0343023538589478
1018980,GNSS_AIDED,2.283,1117,8.457401,0.0,0.0,13.077308128785385,0.5011658748627853,true,16.64247933283157,0.9752235412597656
