elapsedMs,gnssMode,gnssFixAccuracyM,gnssFixAgeMs,gnssSpeedMps,drVelocityEastMps,drVelocityNorthMps,linearAccelMagnitudeMps2,gyroMagnitudeRadPerSec,isStationary
63870,GNSS_AIDED,3.04,973,0.10860639,-0.03479804064868197,0.009388031786194014,1.5459769473159297,0.09410930553537099,false
63969,GNSS_AIDED,3.04,171,0.0,-0.009512932890811397,0.002446714865408019,1.985242624285422,0.13984999136169166,false
64068,GNSS_AIDED,3.04,171,0.0,-0.03714841388002276,0.00856925475185181,2.289881253441363,0.15232439241672252,false
64171,GNSS_AIDED,3.04,373,0.0,-0.007880252769807201,0.0018177867219730235,1.6242196636066508,0.058022619630403734,false
64270,GNSS_AIDED,3.04,373,0.0,-0.006089070930852228,0.0013941049856183556,1.324897625674443,0.11381164008014456,false
64384,GNSS_AIDED,3.04,573,0.0,0.009539017979772487,0.07754397497723778,0.9302461134161427,0.010477685954663087,false
64471,GNSS_AIDED,3.04,573,0.0,0.01781761912083577,-0.0036599758309374744,0.7547421132030869,0.03739098208780105,false
64583,GNSS_AIDED,3.04,775,0.0,-0.006591837556759586,0.07931276040437694,0.7982157849418073,0.061416927319070364,false
64672,GNSS_AIDED,3.04,775,0.0,-0.03547458422058118,0.008031177935946592,1.1244780931133747,0.09054078159603432,false
64771,GNSS_AIDED,3.04,976,0.0,-0.05055058462588676,0.011444270562051748,1.288382098341088,0.06397751878787919,false
64872,GNSS_AIDED,3.04,976,0.0,-0.04644990826081808,0.010231932192596062,1.2426340431451108,0.017903359220901093,false
64973,GNSS_AIDED,3.04,180,0.0,0.002056886779601042,-4.5923072351217056E-4,1.2036273715580152,0.0317994463912403,false
65077,GNSS_AIDED,3.04,180,0.0,0.034601718159921246,-0.007459725759139528,1.222530521099075,0.04079672929413238,false
65175,GNSS_AIDED,3.04,180,0.0,0.05687923976605588,-0.012133935149709884,1.2141024578186612,0.08263384915764829,false
65273,GNSS_AIDED,3.04,390,0.0,0.04178357721726517,-0.008346545370358777,1.0548792412088908,0.056008062950303986,false
65378,GNSS_AIDED,3.04,390,0.0,0.019672692689970385,-0.003929750227946387,1.0738079580879034,0.057154609736797396,false
65474,GNSS_AIDED,3.04,593,0.0,-0.036389395462380916,0.0071362550792278745,0.9330350950441186,0.061186784895730616,false
65574,GNSS_AIDED,3.04,593,0.0,-0.05749897649349923,0.010683174240375432,1.4026422882777838,0.06793843814898635,false
65672,GNSS_AIDED,3.04,793,0.0,-0.030212226831227155,0.005544410937733186,1.4728082598445704,0.06055766242099074,false
65775,GNSS_AIDED,3.04,793,0.0,-0.03050064197247536,0.005597339577276286,1.723429189758012,0.1050894890956535,false
65875,GNSS_AIDED,3.04,994,0.0,-0.00115315225816664,2.0567753541518596E-4,1.3746249097539256,0.052862725741107085,false
65974,GNSS_AIDED,3.04,994,0.0,0.003387260125948697,-5.827792157573027E-4,1.2276184752927826,0.05553283203783758,false
66075,GNSS_AIDED,3.05,211,0.0,-2.548560982323915E-4,4.3848075298687225E-5,1.1979043281825539,0.04367292952193448,false
66176,GNSS_AIDED,3.05,211,0.0,0.00964167567058986,-0.0016483290314373508,1.2978465805808441,0.07780023091070637,false
66276,GNSS_AIDED,3.05,413,0.0,0.007954866737350541,-0.0012944323094641482,1.3900930340812159,0.03018388294981498,false
66378,GNSS_AIDED,3.05,413,0.0,0.005888652265487595,-0.0010128063046671864,1.262805857840067,0.011928109217175263,false
66478,GNSS_AIDED,3.05,613,0.0,0.022525830118206105,-0.004030229549616714,1.3780613842048954,0.017962906277495767,false
66589,GNSS_AIDED,3.05,613,0.0,0.022972431016886025,-0.003971798898978294,1.2923733431122615,0.02234527287603414,false
66680,GNSS_AIDED,3.05,821,0.0,0.00676338837824156,-0.0011693502744362034,1.1097002399100206,0.042838033598739236,false
66779,GNSS_AIDED,3.05,821,0.0,-0.0022936773969776396,3.8056163355524333E-4,1.399914446835877,0.055073674279847516,false
66878,GNSS_AIDED,3.05,1021,0.0,0.005309187485275096,-9.013263509039173E-4,1.2963097185828574,0.04748596215851526,false
66978,GNSS_AIDED,3.05,1021,0.0,-0.04409913591002301,0.007316901967348151,1.5290051595474388,0.060837303530027274,false
67079,GNSS_AIDED,3.06,218,0.0,-0.03433821653999861,0.005697376127037395,1.8238328386426286,0.0334339874311103,false
67179,GNSS_AIDED,3.06,218,0.0,0.028506043563125562,0.18005815905548933,1.8182109345199002,0.043277230005487194,false
67278,GNSS_AIDED,3.06,430,0.0,-0.018541276002405797,0.003173818204012677,1.6918331553457708,0.06306977305765374,false
67378,GNSS_AIDED,3.06,430,0.0,-0.01999317453348084,0.0034223481319263396,1.6065639057256496,0.031537724517535407,false
67477,GNSS_AIDED,3.06,631,0.0,-0.012104165810171047,0.002103678516267312,1.8228292273960327,0.06610439115830731,false
67579,GNSS_AIDED,3.06,631,0.0,-0.0028527945165669104,4.966137725830499E-4,1.9202958945619262,0.06862558753812242,false
67679,GNSS_AIDED,3.06,831,0.0,-0.007321647154222359,0.0012534713595793894,1.742818009021202,0.039081010019731285,false
67780,GNSS_AIDED,3.06,831,0.0,-0.008606524522450991,0.0014574364311898003,1.6171642363581726,0.02649620168679453,false
67880,GNSS_AIDED,3.06,1032,0.0,0.002208427905527082,-3.739771236083972E-4,1.5458447577382834,0.03098719608689741,false
67979,GNSS_AIDED,3.06,1032,0.0,0.01791033623422527,-0.003078990829304542,1.7049832010484858,0.06448440536229366,false
68081,GNSS_AIDED,3.06,237,0.0,0.006304826206659574,-0.0010992826964678986,1.672839253172755,0.029064038810469536,false
68181,GNSS_AIDED,3.06,237,0.0,0.007011302729601164,-0.0012224609398761277,1.6804926635864574,0.036445012486517214,false
68281,GNSS_AIDED,3.06,438,0.0,9.513263680006344E-4,-1.6530627288671503E-4,1.6286632841770734,0.03295203496162495,false
68382,GNSS_AIDED,3.06,438,0.0,0.01348346710732691,-0.0023429411483539813,1.8802078789174925,0.01996614339788287,false
68481,GNSS_AIDED,3.06,639,0.0,0.013045744027085386,-0.0022668566040627306,1.9568261425586422,0.03634094064734484,false
68582,GNSS_AIDED,3.06,639,0.0,-0.0189117413239283,0.0032861449393354965,1.914851938840988,0.09833666284003326,false
68681,GNSS_AIDED,3.06,840,0.0,0.008700371339412583,-0.001535514750178487,1.84278354689719,0.0583935579157652,false
68783,GNSS_AIDED,3.06,840,0.0,0.016557582172717522,-0.0028765768865090984,2.1069902479230396,0.043094372887397966,false
68882,GNSS_AIDED,3.06,1042,0.0,0.010852404724554211,-0.0018854067138578572,2.0329713313955384,0.06915768788567996,false
68983,GNSS_AIDED,3.06,1042,0.0,0.0018916849911731013,-3.1956091890856825E-4,1.763801272317376,0.07819496343915407,false
69082,GNSS_AIDED,3.083,245,0.0,0.04808976128068047,0.14619221079665182,1.5486608947938312,0.04139220665033747,false
69184,GNSS_AIDED,3.083,245,0.0,0.03546619819716263,-0.004910732094210581,1.478418859091019,0.029894168908605315,false
69282,GNSS_AIDED,3.083,446,0.0,0.025449228031578393,-0.0035237591628175637,1.3776275319721059,0.04671989358690818,false
69389,GNSS_AIDED,3.083,446,0.0,0.019167280311541343,-0.0027815515442779788,1.3885118378865968,0.026992171744585423,false
69484,GNSS_AIDED,3.083,648,0.0,0.026968310457867694,-0.003983284514550341,1.662478573669922,0.03292831625540694,false
69585,GNSS_AIDED,3.083,648,0.0,0.008827077712006522,-0.0013037806730198881,1.3294673662923235,0.03634809649776475,false
69684,GNSS_AIDED,3.083,849,0.0,0.002590617565659758,-3.8312896908215745E-4,1.4988343960535175,0.04510095318946679,false
69786,GNSS_AIDED,3.083,849,0.0,0.010121495045635934,-0.0015002982309933355,1.7335703878448996,0.058317118551029556,false
69887,GNSS_AIDED,3.083,1051,0.0,0.016252807351054045,-0.00240913600288482,1.614624267606293,0.035605762444975354,false
69985,GNSS_AIDED,3.083,1051,0.0,0.010097921471885558,-0.0015019503157461,1.6116508658768136,0.05259954042834444,false
70093,GNSS_AIDED,3.12,251,1.0886375,0.00912131284510745,-0.0013576023151262175,1.875340821438183,0.057625985710457524,false
70185,GNSS_AIDED,3.12,251,1.0886375,0.019827342347378558,-0.0029510714445058735,1.6353439549722337,0.04107294075241061,false
70291,GNSS_AIDED,3.12,453,1.0886375,0.021422871357483362,-0.0031704520140381147,1.401020173567581,0.015180238374995112,false
70393,GNSS_AIDED,3.12,453,1.0886375,0.051312686663016534,0.14089666858324196,1.5061518858493184,0.024390901462002592,false
70486,GNSS_AIDED,3.12,654,1.0886375,0.031331712053835496,-0.003798495640114984,1.5419317910090409,0.05515675481914735,false
70587,GNSS_AIDED,3.12,654,1.0886375,0.03189031019060959,-0.004254400780966524,1.4863544819356438,0.045340732920097826,false
70687,GNSS_AIDED,3.12,854,1.0886375,0.035768206204909066,-0.004910745952940501,1.5130783793416858,0.016495072103351525,false
70789,GNSS_AIDED,3.12,854,1.0886375,0.024706610137926924,-0.0032028366055024157,1.9443663984575932,0.12275049357930957,false
70887,GNSS_AIDED,3.12,1055,1.0886375,0.010956700321442647,-0.0013483072379741794,1.8393805474149987,0.05191604105565287,false
70989,GNSS_AIDED,3.12,1055,1.0886375,5.860276994539233E-4,-6.756328169100551E-5,1.8132181092497845,0.056002204611325615,false
71088,GNSS_AIDED,3.1,258,1.4103389,0.008243700009637757,-9.142531459391109E-4,1.4274105122197034,0.039073909493737055,false
71191,GNSS_AIDED,3.1,258,1.4103389,0.0035693487006472594,-4.435631122155244E-4,1.3305883735931383,0.014088290766059653,false
71293,GNSS_AIDED,3.1,459,1.4103389,0.025033879596640968,-0.0033286139139200133,1.3366763774800747,0.04092759252173148,false
71391,GNSS_AIDED,3.1,459,1.4103389,0.038771656389333636,-0.004568115825502591,1.5845779209478963,0.01154307127207317,false
71488,GNSS_AIDED,3.1,660,1.4103389,0.006407907328488675,-7.549861316648855E-4,1.5143798306368335,0.07254395375251048,false
71590,GNSS_AIDED,3.1,660,1.4103389,-5.716934837964408E-4,6.982089474090438E-5,1.6718185355507587,0.05227179091183941,false
71688,GNSS_AIDED,3.1,873,1.4103389,-0.005219475180417315,6.050856831184482E-4,1.7954416471645473,0.001875810088338021,false
71791,GNSS_AIDED,3.1,873,1.4103389,0.01645721123242115,-0.0018898380878578317,1.7402102371304466,0.04818182211094125,false
71889,GNSS_AIDED,3.1,1074,1.4103389,0.04142819922731907,-0.004757342401786243,1.790975050067598,0.015885404333138377,false
71992,GNSS_AIDED,3.1,1074,1.4103389,0.008496000703147388,-0.0010048737470610928,1.702507235190579,0.0548308941151179,false
72115,GNSS_AIDED,3.083,276,1.4993858,-0.007267054243153377,8.649715909842731E-4,1.7726918547051966,0.025878625705533682,false
72190,GNSS_AIDED,3.083,276,1.4993858,-0.0309153415856562,0.0036797430296273232,1.6552955532897924,0.03801430824853737,false
72296,GNSS_AIDED,3.083,480,1.4993858,0.001993088090487234,-2.3407514121993715E-4,1.7005414034933077,0.04924207096161655,false
72390,GNSS_AIDED,3.083,480,1.4993858,0.03944555787410017,-0.00463262239835171,2.160172932146764,0.041278638230586265,false
72492,GNSS_AIDED,3.083,681,1.4993858,7.03342624226701E-4,-8.296910755608142E-5,1.9731612006480994,0.05681090487338504,false
72593,GNSS_AIDED,3.083,681,1.4993858,-0.017801186821595847,0.0021493977051765434,1.9446911490892183,0.043825502259287434,false
72697,GNSS_AIDED,3.083,882,1.4993858,-0.002418096261791593,2.3681125962736403E-4,1.6142660536939555,0.04842134558213254,false
72794,GNSS_AIDED,3.083,882,1.4993858,-6.9096733881892E-4,6.766845822169285E-5,1.4027338472369693,0.02669877708469419,false
72906,GNSS_AIDED,3.083,1084,1.4993858,0.0022347843495818765,-2.4698028415461737E-4,1.6300281766775475,0.08815008901132493,false
72994,GNSS_AIDED,3.083,1084,1.4993858,-0.008497154135019688,8.878965772082269E-4,1.6791763151156873,0.06599773191539893,false
73110,GNSS_AIDED,3.06,285,1.9307231,0.018464863412942147,-0.0016741040192663904,1.6780282977603969,0.030887548724767625,false
73193,GNSS_AIDED,3.06,285,1.9307231,0.018540591051779933,-0.001680969813056072,1.5403162562496555,0.08543834024212187,false
73293,GNSS_AIDED,3.06,485,1.9307231,0.0034798150274956544,-2.823082821138866E-4,1.5698535590144402,0.05241567635134328,false
73394,GNSS_AIDED,3.06,485,1.9307231,0.020578492643119325,-0.0016572642175288381,1.232110479350111,0.03731506503233337,false
73493,GNSS_AIDED,3.06,686,1.9307231,0.050521677058214726,-0.00459644049457405,1.3617540418587357,0.029528827892618754,false
73595,GNSS_AIDED,3.06,686,1.9307231,0.04455656206938463,-0.0036947848302510094,1.495914735752023,0.032098580781511475,false
73697,GNSS_AIDED,3.06,887,1.9307231,0.02220591292252909,-0.0016291554948039252,1.485787989241765,0.05385542217215475,false
73802,GNSS_AIDED,3.06,887,1.9307231,0.020445972100693738,-0.0015000359548676117,1.2623468439754721,0.030795764105225002,false
73914,GNSS_AIDED,3.06,1089,1.9307231,0.029957247403177893,-0.002517631197773631,1.4643972473235976,0.04819779929119192,false
73999,GNSS_AIDED,3.06,1089,1.9307231,0.006618530607308507,-5.562266424588771E-4,1.65374162978272,0.07644187152702465,false
74128,GNSS_AIDED,3.0,290,1.6095364,0.0360517460827109,-0.003370250777570477,1.6985119679422316,0.049352720101122155,false
74202,GNSS_AIDED,3.0,290,1.6095364,0.03772306374638354,-0.0033197785142284526,1.8189812774208685,0.060186216376058116,false
74318,GNSS_AIDED,3.0,492,1.6095364,0.014197471312809646,-0.0012450895257450681,1.6668189960874173,0.06988432562405533,false
74399,GNSS_AIDED,3.0,492,1.6095364,0.018771967664734143,-0.0015899977396777022,1.7876104858022774,0.07516417370623756,false
74506,GNSS_AIDED,3.0,693,1.6095364,0.006814421104067429,-6.215310034986322E-4,1.8929866790771324,0.08429820396387191,false
74599,GNSS_AIDED,3.0,693,1.6095364,0.027817396015255045,-0.0025371742949317506,1.7601047500904181,0.0278563453593159,false
74712,GNSS_AIDED,3.0,895,1.6095364,0.02456876537312442,-0.0018152086490764376,1.6744511044374424,0.023872213416234862,false
74799,GNSS_AIDED,3.0,895,1.6095364,0.024370450183100852,-0.0018005565718268496,1.5732644867328651,0.042273235473879255,false
74907,GNSS_AIDED,3.0,1096,1.6095364,0.027679169916563592,-0.0018394827334458927,1.2399416521778177,0.05688658335910801,false
74999,GNSS_AIDED,3.0,1096,1.6095364,0.027655572746774167,-0.0018379145293950963,1.1770307851580868,0.05023309532851838,false
75110,GNSS_AIDED,2.98,299,2.3805902,0.03209754560350042,-0.0019385439228931439,1.1869683063426606,0.03971450984651988,false
75198,GNSS_AIDED,2.98,299,2.3805902,0.042839285951294534,-0.0025872955667023655,1.1782408011992584,0.030381306571436905,false
75307,GNSS_AIDED,2.98,502,2.3805902,0.05938675800212743,-0.004336518377421756,1.512639293230006,0.02080667462260098,false
75400,GNSS_AIDED,2.98,502,2.3805902,0.08125521167244006,-0.005933388696958475,1.6098912070936464,0.08195049490546603,false
75499,GNSS_AIDED,2.98,704,2.3805902,0.047118355004179824,0.09974134212912103,1.1065385870924804,0.02782926251021448,false
75601,GNSS_AIDED,2.98,704,2.3805902,0.06008151318894233,-0.004024271669835608,1.2471721485096812,0.08157637406179627,false
75701,GNSS_AIDED,2.98,907,2.3805902,0.03872251465001464,-0.0024475492607808564,1.0926496083790176,0.06736620573000011,false
75801,GNSS_AIDED,2.98,907,2.3805902,0.018861924467632567,-0.0010004418756146874,1.0509345469721687,0.09256375913835578,false
75903,GNSS_AIDED,2.98,1109,2.3805902,0.001849534770285647,-9.80998539027337E-5,1.7153419743929204,0.12761769055563932,false
76002,GNSS_AIDED,2.98,1109,2.3805902,-0.010274542462069727,5.119838329600346E-4,1.9808345131642984,0.10364094485613153,false
76102,GNSS_AIDED,2.983,312,2.916931,0.04289196691969598,-0.001603713336169991,2.1847086535255653,0.055955511774397386,false
76201,GNSS_AIDED,2.983,312,2.916931,0.07223924587208307,-0.002700996254539304,1.6081536123902198,0.11057761545211618,false
76302,GNSS_AIDED,2.983,513,2.916931,0.048039379359583245,-0.0013457844249696413,1.3669240014517354,0.09285779275968181,false
76401,GNSS_AIDED,2.983,513,2.916931,0.025141786686159222,-7.043268541185355E-4,1.064412991000125,0.15064740361318638,false
76503,GNSS_AIDED,2.983,714,2.916931,0.029603185496022574,-0.0012205326372333783,0.9458563846563123,0.04608535139129831,false
76604,GNSS_AIDED,2.983,714,2.916931,-0.003889453699329652,1.6036129563413924E-4,1.1555532898363314,0.056234650206246205,false
76704,GNSS_AIDED,2.983,915,2.916931,0.03205696687397947,-5.971828463722715E-4,1.351399729121735,0.13104375017547118,false
76804,GNSS_AIDED,2.983,915,2.916931,0.058453925467245975,-0.0010889265266233593,1.3493393067839445,0.056907912136231996,false
76905,GNSS_AIDED,2.983,1117,2.916931,0.05511284134791161,-6.042744096770163E-4,1.22247054694394,0.04720466169440137,false
77008,GNSS_AIDED,2.983,1117,2.916931,0.05219461893993064,-1.6310394476117213E-4,1.2400651674779337,0.0527819004033155,false
77104,GNSS_AIDED,2.983,1117,2.916931,0.029288168109842413,-1.5706881412238488E-4,1.267465101041386,0.06583653764287184,false
77203,GNSS_AIDED,2.96,319,2.4444158,0.022659139673412855,-2.7148582128273847E-5,0.8975995959070631,0.024887677433536367,false
77303,GNSS_AIDED,2.96,319,2.4444158,0.019641941451040784,8.705378567669019E-5,1.6091002277112159,0.10213727513251612,false
77407,GNSS_AIDED,2.96,524,2.4444158,0.08353005706203567,0.001592928147397362,1.7409038268551222,0.02305031050082364,false
77504,GNSS_AIDED,2.96,524,2.4444158,0.018721548902248124,5.323976211376574E-4,1.1829057131038234,0.06965792220042435,false
77604,GNSS_AIDED,2.96,725,2.4444158,0.040528262555565596,5.82426728112851E-4,1.343118306023609,0.023546580450655497,false
77704,GNSS_AIDED,2.96,725,2.4444158,0.05077917266232559,0.0010626047962454372,1.3146785633450226,0.05694575489165464,false
77805,GNSS_AIDED,2.96,925,2.4444158,0.011798737982334634,1.8249123737871438E-4,1.3688230997950699,0.031098672316492472,false
77905,GNSS_AIDED,2.96,925,2.4444158,0.030493175431918713,4.993809656786093E-4,1.322486775708012,0.09493089100904772,false
78007,GNSS_AIDED,2.966,126,2.714645,0.05196898803557878,0.10397651260054508,1.4270149787400064,0.12601492413242674,false
78105,GNSS_AIDED,2.966,126,2.714645,0.07158745248667472,0.002298738713039578,1.6503802141850437,0.07702467708902581,false
78206,GNSS_AIDED,2.966,328,2.714645,0.019289724106426927,6.194107211113594E-4,2.0650965220684885,0.08554295023341452,false
78307,GNSS_AIDED,2.966,328,2.714645,0.024860189059960403,5.67527599945911E-4,2.069660666222474,0.02205305025766845,false
78406,GNSS_AIDED,2.966,535,2.714645,-0.01689009759006983,-6.460048057221664E-4,2.2506078971772157,0.10372028836473303,false
78507,GNSS_AIDED,2.966,535,2.714645,0.009935641777121168,4.195593861833781E-4,2.415943177766523,0.0731145042300483,false
78609,GNSS_AIDED,2.966,742,2.714645,0.07697623295813752,0.0032505299380854516,2.741595714938787,0.09471913208519867,false
78708,GNSS_AIDED,2.966,742,2.714645,0.05415117576581002,0.0027459292430666075,2.629258375804738,0.0670359420979468,false
78809,GNSS_AIDED,2.966,949,2.714645,0.010232897117638258,4.7029424694272366E-4,2.7676188215743376,0.07099421177064318,false
78909,GNSS_AIDED,2.966,949,2.714645,0.04341411364738285,0.0014752535455023852,2.1924003355434096,0.04128821419570146,false
79014,GNSS_AIDED,2.966,149,2.7233953,0.025175187888977425,8.554772186197004E-4,2.147472425606991,0.050287877742085825,false
79108,GNSS_AIDED,2.966,149,2.7233953,0.011183249741636437,3.840337571221764E-4,2.436375709867094,0.04076994255340669,false
79208,GNSS_AIDED,2.966,349,2.7233953,-0.0026987560570371437,-1.2799994859232435E-4,2.811198783211167,0.08449542035161446,false
79309,GNSS_AIDED,2.966,349,2.7233953,0.0026401822060270522,0.2326692005570685,2.394033779706534,0.12661296021911092,false
79411,GNSS_AIDED,2.966,550,2.7233953,0.02957721883416342,0.0018303102817269646,2.367626312824969,0.09677248735340316,false
79511,GNSS_AIDED,2.966,550,2.7233953,0.0560563898903457,0.0034689058274230138,2.8690152311036483,0.25043158438563,false
79613,GNSS_AIDED,2.966,753,2.7233953,0.0011349404944557496,8.3007523824974E-5,2.4166729449444846,0.3016443787072869,false
79710,GNSS_AIDED,2.966,753,2.7233953,-0.008598610192687628,-5.802743311507298E-4,2.439888380137913,0.22828947530097754,false
79811,GNSS_AIDED,2.966,954,2.7233953,0.03898372423335985,0.002999379411702586,2.1650791783473595,0.11056824526758414,false
79911,GNSS_AIDED,2.966,954,2.7233953,0.007154654877742405,0.1290126290382959,1.6591186795746455,0.11040547269867146,false
80010,GNSS_AIDED,2.96,155,2.6986885,0.02816584219965972,0.00354354629677177,2.428776976294568,0.2767753044046032,false
80110,GNSS_AIDED,2.96,155,2.6986885,-0.03289982181473951,-0.004139128556130296,1.4893557494177314,0.25195879267401916,false
80211,GNSS_AIDED,2.96,356,2.6986885,-0.01730575616537814,-0.0020805663869822304,1.4737111351740164,0.3262417327629533,false
80311,GNSS_AIDED,2.96,356,2.6986885,0.055721930796069206,0.005958460268744829,3.081766769503734,0.2518577280591565,false
80412,GNSS_AIDED,2.96,556,2.6986885,-0.04676123402801409,0.2491594110133499,2.540560895312588,0.2110051458804107,false
80514,GNSS_AIDED,2.96,556,2.6986885,-0.019637810270774336,0.16970537077085632,1.8783219382339211,0.27205398704101735,false
80613,GNSS_AIDED,2.96,757,2.6986885,0.03308704519932805,0.004890727165699122,1.8166632037691046,0.20794678312331163,false
80713,GNSS_AIDED,2.96,757,2.6986885,-0.0022424418624395655,-3.499818615768784E-4,2.0664293151509296,0.14769242642022062,false
80813,GNSS_AIDED,2.96,958,2.6986885,0.010266132468467843,0.0016022534241313204,2.020481765442972,0.08611909383858955,false
80924,GNSS_AIDED,2.96,958,2.6986885,0.05462346998258406,0.009990383566980445,1.6074167905428887,0.0831733190369706,false
81015,GNSS_AIDED,2.94,160,3.92836,0.030129773845420947,0.11882806167422683,1.2228698874733486,0.15948797641984988,false
81116,GNSS_AIDED,2.94,160,3.92836,-0.041015289895260286,0.0701237172165603,0.984473038428484,0.02617514751533436,false
81216,GNSS_AIDED,2.94,361,3.92836,-0.01661551400479102,-0.0038076214213296935,1.091150654683341,0.0618602615556501,false
81316,GNSS_AIDED,2.94,361,3.92836,-0.0021457912969214178,0.05788739813532916,0.6008125478706755,0.07271262687153317,false
81424,GNSS_AIDED,2.94,560,3.92836,0.021834696482141813,0.005375530350185032,1.0506771605205354,0.103380835426529,false
81518,GNSS_AIDED,2.94,560,3.92836,-0.04631934612875583,0.19360849363219096,1.9929430849833076,0.14570847083460725,false
81618,GNSS_AIDED,2.94,769,3.92836,-0.07677428085580296,0.18869057890951219,2.1664916651085306,0.17189574596085624,false
81718,GNSS_AIDED,2.94,769,3.92836,0.00534717688091447,0.22057075162080836,2.2129449728865316,0.08818886443452562,false
81819,GNSS_AIDED,2.94,970,3.92836,0.09993394788908216,0.016147041163242417,2.0473819042484007,0.15085081611395618,false
81917,GNSS_AIDED,2.94,970,3.92836,-0.06061672668097181,0.1713027531679875,1.843827543114901,0.2113182751846785,false
82018,GNSS_AIDED,2.94,172,3.7482073,-0.03997555767369229,-0.008688548009711672,2.0407460762073457,0.1180083543487779,false
82123,GNSS_AIDED,2.94,172,3.7482073,-0.025921227043151914,-0.005645797977243176,2.541032403408923,0.14284089943420142,false
82217,GNSS_AIDED,2.94,373,3.7482073,-0.001583691378954027,-3.4493743560022795E-4,1.4585838143555272,0.10002513560572808,false
82318,GNSS_AIDED,2.94,373,3.7482073,-0.023850878084698074,0.15265422903221992,1.5674185488623682,0.11359168540091917,false
82417,GNSS_AIDED,2.94,574,3.7482073,-0.04986924007505206,-0.013837535118864827,2.130856144006666,0.19719188611242164,false
82517,GNSS_AIDED,2.94,574,3.7482073,-0.007218238759547202,-0.0020908663848581113,1.1561011645690324,0.0677126743608069,false
82617,GNSS_AIDED,2.94,775,3.7482073,-0.031172184036224838,0.07615177189673179,0.8636567325286714,0.03714094573868541,false
82724,GNSS_AIDED,2.94,775,3.7482073,-0.014849303755986296,-0.00539451659775373,1.0803733653856833,0.13552066646135932,false
82819,GNSS_AIDED,2.94,982,3.7482073,-0.028606678663126807,-0.010399328761838935,0.7335848614325221,0.10485098562840872,false
82920,GNSS_AIDED,2.94,982,3.7482073,0.005133417954982997,0.0018617921298209948,0.5459580734669258,0.05629627983941392,false
83035,GNSS_AIDED,2.92,183,3.948434,-0.042060868146242526,-0.01448594674186456,1.0685163361392493,0.11277328260739906,false
83119,GNSS_AIDED,2.92,183,3.948434,-0.01578401561642515,-0.005436083934295093,1.1363271551425544,0.21966087714287427,false
83219,GNSS_AIDED,2.92,385,3.948434,-0.030103046256832314,0.012681787404838813,0.32994844257788547,0.27147402644622814,false
83319,GNSS_AIDED,2.92,385,3.948434,0.026202064304206636,0.009698695601831432,1.380542862089358,0.479899885123785,false
83421,GNSS_AIDED,2.92,586,3.948434,0.0458491861339411,0.017704860554897752,1.0537154950647267,0.31492750074154685,false
83521,GNSS_AIDED,2.92,586,3.948434,-0.0809018929216973,-0.03252669925904313,2.004951750364023,0.3868879723598497,false
83621,GNSS_AIDED,2.92,787,3.948434,-0.16397566712770487,-0.0659266058907429,2.385901751986398,0.43493628951776814,false
83721,GNSS_AIDED,2.92,787,3.948434,-0.10515709928689285,0.09922538645102724,1.4802826713107162,0.5344974170362943,false
83821,GNSS_AIDED,2.92,987,3.948434,0.029541187927652705,0.09266747707701752,1.57147981270543,1.194614765915114,false
83921,GNSS_AIDED,2.92,987,3.948434,0.08785889816551548,0.054437929189976426,1.5684883496597946,1.0387167332042344,false
84021,GNSS_AIDED,2.92,188,3.9108593,0.059321876189556,0.008083177289715788,1.1385605538280108,0.6270523385268434,false
84125,GNSS_AIDED,2.92,188,3.9108593,-0.02951250508923007,0.07565128253595907,0.9827572445296774,0.23440221454373616,false
84222,GNSS_AIDED,2.92,389,3.9108593,-0.02349677557437326,0.10377455887012163,1.1712757139176844,0.2869809840732628,false
84395,GNSS_AIDED,2.92,389,3.9108593,0.006271860498721784,-1.4849036087672554E-4,1.6851624209130716,0.1351020305225024,false
84456,GNSS_AIDED,2.92,643,3.9108593,-0.06440304023796654,0.18477836724418753,1.9516723128422817,0.18450563692067526,false
84529,GNSS_AIDED,2.92,643,3.9108593,0.11574726495769927,-0.0012245987765543043,3.6944220845786915,0.9855410222325794,false
84622,GNSS_AIDED,2.92,643,3.9108593,-0.06552982653360917,1.3766405624264036E-4,2.100246917503464,0.7260047814256062,false
84724,GNSS_AIDED,2.92,844,3.9108593,-0.019673868575675005,2.2629615154881683E-4,2.0322216913923694,0.3828291166544641,false
84828,GNSS_AIDED,2.92,844,3.9108593,-0.02847656790514754,2.959331003219243E-4,1.0142888643075816,0.1943772716469036,false
84923,GNSS_AIDED,2.92,1060,3.9108593,-0.06485520721666599,6.739858050161809E-4,1.04993973134925,0.2450876823810823,false
85075,GNSS_AIDED,2.92,1060,3.9108593,-0.052438650476278686,0.08364069392061693,1.1057681959418415,0.20295351723767505,false
85157,GNSS_AIDED,2.933,288,3.7363687,-0.038946641165761575,-0.0011624677796951758,0.9632198190783249,0.2186337457098509,false
85235,GNSS_AIDED,2.933,288,3.7363687,-0.026854052653487667,-0.0011492153346928978,0.807040202168345,0.15725222694679114,false
85329,GNSS_AIDED,2.933,507,3.7363687,-0.040239092474846014,0.03358072523551943,0.6220990285905722,0.18736393408739002,false
85427,GNSS_AIDED,2.933,507,3.7363687,-0.039072086976786144,-0.003053387041915442,0.5844943153251557,0.2025849662667428,false
85528,GNSS_AIDED,2.933,707,3.7363687,0.0380963435881029,0.0028293890008948843,0.5405438006891607,0.13710029353197767,false
